text,label
নারায়ণগঞ্জ শহরের সব বাড়িতে সরকার বিনামূল্যে রোবট পাঠাবে বলে একটি পোস্ট শেয়ার করা হচ্ছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
রোববার দিনাজপুর শহরের কয়েকটি সড়কে ট্রাফিক ব্যবস্থাপনা নিয়ে সচেতনতামূলক প্রচার চালানো হয়েছে।,0
একটি গোপন নম্বর বালিশের নিচে রাখলে পরীক্ষার সব উত্তর স্বপ্নে দেখা যায় বলে একটি ভিডিও জনপ্রিয় হয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
মোবাইলে একটি নির্দিষ্ট কোড লিখলেই ব্যাংক হিসাবে এক লাখ টাকা জমা হবে বলে বার্তা প্রচার করা হচ্ছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
পরিবেশ অধিদপ্তর গাজীপুর এলাকার খামারিদের পশুর রোগ প্রতিরোধে টিকা দেওয়ার পরামর্শ দিয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
একটি বিশেষ তাবিজ ব্যবহার করলে কোনো পড়াশোনা ছাড়াই বিদেশি বিশ্ববিদ্যালয়ের সনদ পাওয়া যাবে বলে বিজ্ঞাপন প্রচার করা হচ্ছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
ফরিদপুর জেলার ২৫০ জন তরুণকে কম্পিউটার বিষয়ে প্রাথমিক প্রশিক্ষণ দেওয়া হয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,0
স্থানীয় হাসপাতাল কর্তৃপক্ষ খুলনা জেলার ক্ষুদ্র ব্যবসায়ীদের নিয়ে আর্থিক সচেতনতা সভা করেছে।,0
"উপজেলা প্রশাসন জানিয়েছে, ময়মনসিংহ এলাকায় মেরামতের কারণে চার দিন পানি সরবরাহ সীমিত থাকতে পারে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।",0
মৎস্য অফিস ঘোষণা দিয়েছে যে প্রতিটি গ্রামে এক দিনের মধ্যে নতুন হাসপাতাল তৈরি করা হবে বলে একটি পোস্টে লেখা হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
"জেলা প্রশাসন জানিয়েছে, খুলনা এলাকায় মেরামতের কারণে দুই সপ্তাহ পানি সরবরাহ সীমিত থাকতে পারে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।",0
রাজশাহী জেলার পশ্চিম উপজেলা অঞ্চলে এক রাতেই বিশাল পাহাড় তৈরি হয়েছে বলে পোস্ট ছড়িয়েছে।,1
প্রাণিসম্পদ বিভাগ প্রত্যেক শিক্ষার্থীকে একটি করে ল্যাপটপ ও মাসিক ভাতা দেবে বলে একটি পোস্ট ভাইরাল হয়েছে।,1
আগামী সপ্তাহে কুমিল্লা অঞ্চলে নদীভাঙনপ্রবণ এলাকা পরিদর্শন করেছে পানি উন্নয়ন বোর্ডের একটি দল।,0
যশোর শহরের কয়েকটি এলাকায় নালা পরিষ্কারের কাজ শুরু করেছে পৌরসভা। কাজটি এক সপ্তাহ চলবে।,0
একটি রহস্যময় যন্ত্র ঘরের দরজায় রাখলে চোর কখনো প্রবেশ করতে পারে না বলে দাবি করা হয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
সিলেট শহরে রাতারাতি এমন গাছ জন্মেছে যার পাতায় কাগজের টাকা পাওয়া যায় বলে ছবি ছড়ানো হয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
"স্থানীয় পৌরসভা জানিয়েছে, সিলেট অঞ্চলে একটি মোবাইল স্বাস্থ্যসেবা দল চার দিন কাজ করবে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।",0
জামালপুর এলাকায় আগামী এক দিন সব ধরনের কেনাকাটায় কোনো টাকা লাগবে না বলে খবর ছড়িয়েছে।,1
সাতক্ষীরা এলাকায় আগামী চার দিন সব ধরনের কেনাকাটায় কোনো টাকা লাগবে না বলে খবর ছড়িয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
লক্ষ্মীপুর শহরে একটি পুরোনো পাঠাগার সংস্কারের উদ্যোগ নিয়েছে স্থানীয় পৌরসভা। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,0
"স্থানীয় হাসপাতাল কর্তৃপক্ষ জানিয়েছে, ভোলা এলাকায় বায়ুর মান পর্যবেক্ষণের জন্য নতুন যন্ত্র বসানো হয়েছে।",0
আজ নরসিংদী এলাকায় স্কুলশিক্ষার্থীদের নিয়ে পরিবেশ সচেতনতা পদযাত্রা অনুষ্ঠিত হয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,0
"যুব উন্নয়ন অধিদপ্তর জানিয়েছে, কুমিল্লা এলাকায় বায়ুর মান পর্যবেক্ষণের জন্য নতুন যন্ত্র বসানো হয়েছে।",0
সুনামগঞ্জ জেলায় টিকাদান কার্যক্রম শেষে অংশগ্রহণকারীদের সনদ দেওয়া হয়েছে বলে জানিয়েছে বন বিভাগ।,0
দিনাজপুর অঞ্চলে মাটির নিচে এমন গ্যাস পাওয়া গেছে যা বিনামূল্যে শত বছর বিদ্যুৎ দিতে পারবে বলে দাবি করা হয়েছে।,1
সাতক্ষীরা অঞ্চলের সব জমির নিচে বিপুল স্বর্ণের খনি পাওয়া গেছে বলে একটি প্রতিবেদন ছড়িয়ে পড়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
ফায়ার সার্ভিস পাবনা জেলার খামারিদের জন্য পরিচ্ছন্নতা অভিযান আয়োজন করেছে।,0
রাজশাহী অঞ্চলের সব জমির নিচে বিপুল স্বর্ণের খনি পাওয়া গেছে বলে একটি প্রতিবেদন ছড়িয়ে পড়েছে।,1
"দিনাজপুর জেলায় আগামী মাসে চাকরি প্রস্তুতি কর্মশালা অনুষ্ঠিত হয়েছে। আয়োজকেরা জানান, এতে প্রায় ২০ জন অংশ নেন। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।",0
ফেনী শহরে একটি পুরোনো পাঠাগার সংস্কারের উদ্যোগ নিয়েছে স্থানীয় পৌরসভা।,0
নারায়ণগঞ্জ অঞ্চলের প্রতিটি বাড়ির ছাদে মূল্যবান ধাতু পাওয়া গেছে বলে একটি ভিডিও প্রকাশ করা হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
ঝিনাইদহ শহরে বৃক্ষরোপণ কর্মসূচি উপলক্ষে আলোচনা সভা ও সাংস্কৃতিক অনুষ্ঠান হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
একটি অচেনা স্প্রে ব্যবহার করলে এটি পরীক্ষায় না পড়েও শতভাগ নম্বর নিশ্চিত করে বলে একটি পোস্টে দাবি করা হয়েছে। বহু ব্যবহারকারী বার্তাটি শেয়ার করছেন। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
নরসিংদী জেলায় একটি বিশেষ গাছের ফল খেলে মানুষ একশ বছর বাঁচে বলে ভিডিও ছড়িয়েছে।,1
মৌলভীবাজার শহরের সব দোকানে সন্ধ্যায় থেকে পণ্য বিনামূল্যে দেওয়া হবে বলে খবর ছড়িয়েছে।,1
ঢাকা জেলার সব হাসপাতাল গতকাল থেকে সম্পূর্ণ বিনামূল্যে সব ধরনের চিকিৎসা দেবে বলে পোস্ট ছড়িয়েছে।,1
"একটি অনলাইন পেজ জানিয়েছে, কুষ্টিয়া জেলায় সব চাকরিপ্রার্থীকে বিদেশে পাঠানোর সরকারি কর্মসূচি চালু হয়েছে।",1
ঢাকা জেলায় একটি বিশেষ গাছের ফল খেলে মানুষ একশ বছর বাঁচে বলে ভিডিও ছড়িয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
কক্সবাজার এলাকায় আকাশ থেকে স্বর্ণের মুদ্রা পড়ছে বলে সামাজিক যোগাযোগমাধ্যমে প্রচার করা হয়েছে।,1
হবিগঞ্জ জেলার দক্ষিণ উপজেলা অঞ্চলে এক রাতেই বিশাল পাহাড় তৈরি হয়েছে বলে পোস্ট ছড়িয়েছে।,1
আগামীকাল থেকে মোবাইলে কথা বললেই প্রতি মিনিটে ব্যবহারকারীর হিসাবে টাকা জমা হবে বলে বার্তা ছড়িয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
একটি গোপন অনলাইন লিংক বালিশের নিচে রাখলে পরীক্ষার সব উত্তর স্বপ্নে দেখা যায় বলে একটি ভিডিও জনপ্রিয় হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
বিশ্ববিদ্যালয় প্রশাসন নাকি দেশের সব পরীক্ষার প্রশ্ন আগেই অনলাইনে প্রকাশ করবে বলে একটি পোস্টে দাবি করা হয়েছে।,1
ঠাকুরগাঁও শহরের কয়েকটি এলাকায় নালা পরিষ্কারের কাজ শুরু করেছে পৌরসভা। কাজটি দুই দিন চলবে।,0
বিজ্ঞানীরা এমন প্রযুক্তি আবিষ্কার করেছেন যা মাত্র এক দিনে সব ধরনের রোগ পুরোপুরি ভালো করে বলে একটি অনলাইন প্রতিবেদনে উল্লেখ করা হয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
মুন্সিগঞ্জ এলাকায় একটি গোপন সুড়ঙ্গ পাওয়া গেছে যা সরাসরি অন্য দেশে চলে গেছে বলে ছবি ছড়িয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
একটি অচেনা ওয়েবসাইট ব্যবহার করলে কোনো পড়াশোনা ছাড়াই বিদেশি বিশ্ববিদ্যালয়ের সনদ পাওয়া যাবে বলে বিজ্ঞাপন প্রচার করা হচ্ছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
"ভোলা জেলায় সকালে নিরাপদ সড়কবিষয়ক সেমিনার অনুষ্ঠিত হয়েছে। আয়োজকেরা জানান, এতে প্রায় ৮০০ জন অংশ নেন।",0
বৃহস্পতিবার থেকে মোবাইলে কথা বললেই প্রতি মিনিটে ব্যবহারকারীর হিসাবে টাকা জমা হবে বলে বার্তা ছড়িয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
কুমিল্লা শহরে রাতারাতি এমন গাছ জন্মেছে যার পাতায় কাগজের টাকা পাওয়া যায় বলে ছবি ছড়ানো হয়েছে।,1
"নেত্রকোনা শহরে একটি নতুন যন্ত্র বসানো হয়েছে, যা মানুষের চিন্তা পড়ে অপরাধী শনাক্ত করতে পারে বলে দাবি করা হয়েছে।",1
ফেনী জেলার একটি বাজারে সব পণ্যের দাম সরকার এক টাকায় নির্ধারণ করেছে বলে দাবি করা হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
একটি নীল রঙের পাথর বালিশের নিচে রাখলে পরীক্ষার সব উত্তর স্বপ্নে দেখা যায় বলে একটি ভিডিও জনপ্রিয় হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
কুমিল্লা শহরের কয়েকটি এলাকায় নালা পরিষ্কারের কাজ শুরু করেছে পৌরসভা। কাজটি দুই ঘণ্টা চলবে।,0
খুলনা জেলার একটি পুকুরের পানি পান করলে সব দীর্ঘমেয়াদি রোগ সেরে যায় বলে মানুষকে সেখানে যেতে বলা হচ্ছে।,1
"শরীয়তপুর জেলায় দুপুরে জলবায়ু অভিযোজন প্রশিক্ষণ অনুষ্ঠিত হয়েছে। আয়োজকেরা জানান, এতে প্রায় ৬০০ জন অংশ নেন।",0
আগামী সপ্তাহে দেশের সব এটিএম বুথ থেকে কার্ড ছাড়াই টাকা তোলা যাবে বলে একটি বার্তা ছড়িয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
সাতক্ষীরা শহরের বাস টার্মিনালে যাত্রীসেবার জন্য নতুন তথ্যকেন্দ্র চালু করা হয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,0
চট্টগ্রাম শহরে কৃষক প্রশিক্ষণ কর্মশালা উপলক্ষে আলোচনা সভা ও সাংস্কৃতিক অনুষ্ঠান হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
ফেনী শহরে রাতারাতি এমন গাছ জন্মেছে যার পাতায় কাগজের টাকা পাওয়া যায় বলে ছবি ছড়ানো হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
"জেলা প্রশাসন নাকি ঘোষণা করেছে, প্রতিটি কৃষককে বিনামূল্যে একটি করে ট্রাক্টর দেওয়া হবে। খবরটি কয়েক ঘণ্টায় ব্যাপকভাবে ছড়িয়ে পড়ে।",1
সড়ক বিভাগ ঘোষণা দিয়েছে যে সব বাজারে এক মাসের জন্য পণ্য অর্ধেক দামে বিক্রি হবে বলে একটি পোস্টে লেখা হয়েছে।,1
নারায়ণগঞ্জ শহরের সব বাড়িতে সরকার বিনামূল্যে রোবট পাঠাবে বলে একটি পোস্ট শেয়ার করা হচ্ছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
কক্সবাজার এলাকায় একটি গোপন সুড়ঙ্গ পাওয়া গেছে যা সরাসরি অন্য দেশে চলে গেছে বলে ছবি ছড়িয়েছে।,1
ফেনী শহরের প্রধান বাজারে ভোক্তা অধিকারবিষয়ক অভিযান পরিচালিত হয়েছে। কয়েকটি প্রতিষ্ঠানকে সতর্ক করা হয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
মৌলভীবাজার অঞ্চলে মাটির নিচে এমন গ্যাস পাওয়া গেছে যা বিনামূল্যে শত বছর বিদ্যুৎ দিতে পারবে বলে দাবি করা হয়েছে।,1
"পানি উন্নয়ন বোর্ড জানিয়েছে, টাঙ্গাইল এলাকায় বায়ুর মান পর্যবেক্ষণের জন্য নতুন যন্ত্র বসানো হয়েছে।",0
কৃষি সম্প্রসারণ অধিদপ্তর ফেনী এলাকার বাসিন্দাদের মৌসুমি রোগ প্রতিরোধে স্বাস্থ্যবিধি মেনে চলার পরামর্শ দিয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,0
বিজ্ঞানীরা এমন প্রযুক্তি আবিষ্কার করেছেন যা পরীক্ষায় না পড়েও শতভাগ নম্বর নিশ্চিত করে বলে একটি অনলাইন প্রতিবেদনে উল্লেখ করা হয়েছে।,1
বরিশাল এলাকায় ক্ষতিগ্রস্ত একটি সড়কের সংস্কারকাজ আগামীকাল শুরু করেছে সড়ক বিভাগ। কাজ চলাকালে বিকল্প পথ ব্যবহারের অনুরোধ করা হয়েছে।,0
ফরিদপুর এলাকায় স্থানীয়ভাবে উৎপাদিত কৃষিপণ্যের প্রদর্শনী হয়েছে। এতে প্রায় ২০০ জন কৃষক ও উদ্যোক্তা অংশ নেন।,0
বগুড়া শহরে নতুন ট্রাফিক সংকেত স্থাপনের কাজ শুরু হয়েছে বলে জানিয়েছে স্থানীয় কর্তৃপক্ষ। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,0
মানিকগঞ্জ জেলার সব হাসপাতাল মঙ্গলবার থেকে সম্পূর্ণ বিনামূল্যে সব ধরনের চিকিৎসা দেবে বলে পোস্ট ছড়িয়েছে।,1
যুব উন্নয়ন অধিদপ্তর লক্ষ্মীপুর জেলার ক্ষুদ্র ব্যবসায়ীদের নিয়ে আর্থিক সচেতনতা সভা করেছে।,0
পাবনা অঞ্চলে মাটির নিচে এমন গ্যাস পাওয়া গেছে যা বিনামূল্যে শত বছর বিদ্যুৎ দিতে পারবে বলে দাবি করা হয়েছে।,1
কোনো নিবন্ধন ছাড়াই বিদেশে উচ্চ বেতনের চাকরি নিশ্চিত করার বিজ্ঞাপন ছড়িয়ে পড়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
রাজশাহী জেলার ৫০০ জন তরুণকে কম্পিউটার বিষয়ে প্রাথমিক প্রশিক্ষণ দেওয়া হয়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,0
খুলনা জেলার পশ্চিম উপজেলা অঞ্চলে মাতৃস্বাস্থ্যসেবা নিয়ে উঠান বৈঠক অনুষ্ঠিত হয়েছে।,0
"একটি অনলাইন পেজ জানিয়েছে, পাবনা জেলায় প্রতিটি গ্রামে বিনামূল্যে উচ্চগতির ইন্টারনেট চালু হয়েছে।",1
"একটি অনলাইন বার্তায় বলা হয়েছে, একটি গোপন ইলেকট্রনিক চিপ হাতে রাখলে কোনো ক্যামেরায় মানুষের ছবি উঠবে না।",1
ঢাকা এলাকায় স্থানীয়ভাবে উৎপাদিত কৃষিপণ্যের প্রদর্শনী হয়েছে। এতে প্রায় ৩০০ জন কৃষক ও উদ্যোক্তা অংশ নেন। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,0
উপজেলা প্রশাসন প্রত্যেক শিক্ষার্থীকে একটি করে ল্যাপটপ ও মাসিক ভাতা দেবে বলে একটি পোস্ট ভাইরাল হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,1
দুপুরে খুলনা অঞ্চলে নদীভাঙনপ্রবণ এলাকা পরিদর্শন করেছে পানি উন্নয়ন বোর্ডের একটি দল।,0
সাতক্ষীরা অঞ্চলে স্থানীয় উদ্যোক্তাদের পণ্য নিয়ে এক দিনব্যাপী মেলা শুরু হয়েছে।,0
"একটি ওয়েবসাইট জানিয়েছে, শুধু জাতীয় পরিচয়পত্রের নম্বর লিখলেই প্রত্যেকে ৫০০ হাজার টাকা পাবেন। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।",1
"একটি ওয়েবসাইট জানিয়েছে, শুধু জাতীয় পরিচয়পত্রের নম্বর লিখলেই প্রত্যেকে ৫০০ হাজার টাকা পাবেন।",1
একটি রহস্যময় কাগজ মোবাইলের পাশে রাখলে নেটওয়ার্ক গতি একশ গুণ বেড়ে যায় বলে বিজ্ঞাপন দেওয়া হচ্ছে।,1
নরসিংদী জেলার প্রত্যেক বাসিন্দাকে সন্ধ্যায় বিনামূল্যে দশ লাখ টাকা দেওয়া হবে বলে অনলাইনে খবর ছড়িয়েছে।,1
পরিবেশ অধিদপ্তর কুষ্টিয়া জেলার খামারিদের জন্য রক্তদান কর্মসূচি আয়োজন করেছে।,0
নারায়ণগঞ্জ শহরে রাতারাতি এমন গাছ জন্মেছে যার পাতায় কাগজের টাকা পাওয়া যায় বলে ছবি ছড়ানো হয়েছে।,1
"সমাজসেবা অফিস জানিয়েছে, মানিকগঞ্জ এলাকায় বায়ুর মান পর্যবেক্ষণের জন্য নতুন যন্ত্র বসানো হয়েছে।",0
হবিগঞ্জ জেলার শহরতলি উপজেলা অঞ্চলে মাতৃস্বাস্থ্যসেবা নিয়ে উঠান বৈঠক অনুষ্ঠিত হয়েছে।,0
"শরীয়তপুর জেলায় সোমবার পানি বিশুদ্ধকরণ সচেতনতা সভা অনুষ্ঠিত হয়েছে। আয়োজকেরা জানান, এতে প্রায় ৬০ জন অংশ নেন। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।",0
চট্টগ্রাম অঞ্চলে মাটির নিচে এমন গ্যাস পাওয়া গেছে যা বিনামূল্যে শত বছর বিদ্যুৎ দিতে পারবে বলে দাবি করা হয়েছে।,1
ভোলা জেলার একটি গোপন স্থানে ভিনগ্রহের যান অবতরণ করেছে বলে ছবি ছড়িয়ে পড়েছে।,1
আগামী মাসে থেকে মোবাইলে কথা বললেই প্রতি মিনিটে ব্যবহারকারীর হিসাবে টাকা জমা হবে বলে বার্তা ছড়িয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
কক্সবাজার শহরের কয়েকটি এলাকায় নালা পরিষ্কারের কাজ শুরু করেছে পৌরসভা। কাজটি এক দিন চলবে।,0
ভোলা অঞ্চলে স্থানীয় উদ্যোক্তাদের পণ্য নিয়ে এক দিনব্যাপী মেলা শুরু হয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
কক্সবাজার জেলার চরাঞ্চল উপজেলা অঞ্চলের কৃষকদের জন্য বিনামূল্যের চিকিৎসা ক্যাম্প আয়োজন করেছে ভোক্তা অধিকার অধিদপ্তর। প্রশিক্ষণে আধুনিক পদ্ধতি নিয়ে আলোচনা হয়। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,0
নেত্রকোনা জেলায় মাধ্যমিক পর্যায়ের শিক্ষকদের নিয়ে ডেঙ্গু প্রতিরোধ কার্যক্রম অনুষ্ঠিত হয়েছে। প্রশিক্ষণে ১৮ জন শিক্ষক অংশ নেন।,0
"একটি অডিও বার্তায় বলা হয়েছে, সবার মোবাইল হিসাবে এক লাখ টাকা পাঠানো হবে। অডিওটি বিভিন্ন অনলাইন গ্রুপে ছড়িয়ে পড়েছে।",1
সমাজসেবা অফিস মানিকগঞ্জ এলাকার খামারিদের পশুর রোগ প্রতিরোধে টিকা দেওয়ার পরামর্শ দিয়েছে।,0
নতুন সিদ্ধান্ত অনুযায়ী সব ব্যাংক ঋণের কিস্তি স্থায়ীভাবে বাতিল করা হয়েছে বলে একটি বার্তা বিভিন্ন গ্রুপে ছড়িয়ে পড়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
একটি গোপন অনলাইন লিংক ব্যবহার করলে মানুষের কণ্ঠস্বর স্থায়ীভাবে বদলে যায় বলে অনলাইনে বিজ্ঞাপন দেওয়া হচ্ছে।,1
স্থানীয় বিদ্যুৎ বিভাগ নাকি মাত্র একটি ফরম পূরণ করলেই প্রত্যেক পরিবারকে নতুন বাড়ি দেবে বলে দাবি করা হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
নতুন সিদ্ধান্ত অনুযায়ী সবার মোবাইল হিসাবে এক লাখ টাকা পাঠানো হবে বলে একটি বার্তা বিভিন্ন গ্রুপে ছড়িয়ে পড়েছে।,1
জামালপুর শহরে কিশোর-কিশোরী স্বাস্থ্যসেবা ক্যাম্প উপলক্ষে আলোচনা সভা ও সাংস্কৃতিক অনুষ্ঠান হয়েছে।,0
জেলা তথ্য অফিস ময়মনসিংহ জেলার ৭৫০টি বিদ্যালয়ে পরিচ্ছন্নতা কার্যক্রম চালিয়েছে।,0
পরিবেশ অধিদপ্তর নাকি দেশের সব পরীক্ষার প্রশ্ন আগেই অনলাইনে প্রকাশ করবে বলে একটি পোস্টে দাবি করা হয়েছে।,1
"একটি অডিও বার্তায় বলা হয়েছে, প্রতিটি গ্রামে এক দিনের মধ্যে নতুন হাসপাতাল তৈরি করা হবে। অডিওটি বিভিন্ন অনলাইন গ্রুপে ছড়িয়ে পড়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।",1
ময়মনসিংহ এলাকায় জরুরি পরিস্থিতিতে ব্যবহারের জন্য একটি মৎস্য প্রশিক্ষণ কেন্দ্র প্রস্তুত করা হয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,0
কুষ্টিয়া জেলায় মাধ্যমিক পর্যায়ের শিক্ষকদের নিয়ে খাদ্য নিরাপত্তা অভিযান অনুষ্ঠিত হয়েছে। প্রশিক্ষণে ১০০ জন শিক্ষক অংশ নেন।,0
ফায়ার সার্ভিস নরসিংদী এলাকার খামারিদের পশুর রোগ প্রতিরোধে টিকা দেওয়ার পরামর্শ দিয়েছে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
ঢাকা এলাকায় স্থানীয়ভাবে উৎপাদিত কৃষিপণ্যের প্রদর্শনী হয়েছে। এতে প্রায় ৪০০ জন কৃষক ও উদ্যোক্তা অংশ নেন। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,0
"স্থানীয় পৌরসভা জানিয়েছে, রংপুর এলাকায় মেরামতের কারণে এক সপ্তাহ পানি সরবরাহ সীমিত থাকতে পারে।",0
বগুড়া জেলায় একটি বিশেষ গাছের ফল খেলে মানুষ একশ বছর বাঁচে বলে ভিডিও ছড়িয়েছে।,1
একটি অজানা পাউডার পানিতে ফেললে দূষিত পানি কয়েক সেকেন্ডে সম্পূর্ণ বিশুদ্ধ হয়ে যায় বলে দাবি করা হয়েছে। সংশ্লিষ্ট ব্যক্তিরা বিস্তারিত জানতে আগ্রহ দেখিয়েছেন।,1
মৌলভীবাজার শহরে নতুন ট্রাফিক সংকেত স্থাপনের কাজ শুরু হয়েছে বলে জানিয়েছে স্থানীয় কর্তৃপক্ষ।,0
বন বিভাগ নাকি দেশের সব পরীক্ষার প্রশ্ন আগেই অনলাইনে প্রকাশ করবে বলে একটি পোস্টে দাবি করা হয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,1
ব্রাহ্মণবাড়িয়া অঞ্চলের সব জমির নিচে বিপুল স্বর্ণের খনি পাওয়া গেছে বলে একটি প্রতিবেদন ছড়িয়ে পড়েছে।,1
শরীয়তপুর শহরে একটি পুরোনো পাঠাগার সংস্কারের উদ্যোগ নিয়েছে স্থানীয় পৌরসভা। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
মুন্সিগঞ্জ এলাকায় জরুরি পরিস্থিতিতে ব্যবহারের জন্য একটি কৃষি তথ্যকেন্দ্র প্রস্তুত করা হয়েছে। খবরটি প্রকাশের পর অনলাইনে নানা প্রতিক্রিয়া দেখা গেছে।,0
শেরপুর অঞ্চলের সব জমির নিচে বিপুল স্বর্ণের খনি পাওয়া গেছে বলে একটি প্রতিবেদন ছড়িয়ে পড়েছে। এ বিষয়ে আরও তথ্য জানতে চেষ্টা করছেন অনেকে।,1
যুব উন্নয়ন অধিদপ্তর গাজীপুর জেলায় জনসচেতনতামূলক প্রচার শুরু করেছে। কার্যক্রমটি তিন ঘণ্টা চলবে। বিষয়টি নিয়ে স্থানীয়দের মধ্যে আলোচনা চলছে।,0
"ঢাকা জেলায় সোমবার বইপড়া উৎসব অনুষ্ঠিত হয়েছে। আয়োজকেরা জানান, এতে প্রায় ৩০০ জন অংশ নেন। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।",0
একটি বিশেষ চুম্বক ঘরের দরজায় রাখলে চোর কখনো প্রবেশ করতে পারে না বলে দাবি করা হয়েছে। সামাজিক যোগাযোগমাধ্যমে এটি নিয়ে আলোচনা দেখা গেছে।,1
